0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122 HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/engine/engine/default/process-definition?key=UserProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 1047
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122/xml HTTP/1.1" 200 171757
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "POST /camunda/api/engine/engine/default/job-definition HTTP/1.1" 200 984
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/processDefinitionEE/delete-process-definition-action.html HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:40:59 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/processDefinitionEE/cancel-process-instances-action.html HTTP/1.1" 200 579
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:00 +0200] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:00 +0200] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:08 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/tools.html HTTP/1.1" 200 860
